shape_CD_GEOCODM	date	country	state	city	ibgeID	newDeaths	deaths	newCases	totalCases	deaths_per_100k_inhabitants	totalCases_per_100k_inhabitants	deaths_by_totalCases	X_source	is_last	day1_death	day_10death	day_5death	day1_case	day_100cases	day_10cases	day_25cases	day_50cases	day_75cases	tem_rodo	tem_rodo_1	tem_rodo_2	MapaCD_GEOCODM	MapaTematico	Cluster_Espacial	Label_Cluster_Espacial	ID da observação dos clusters	Cluster 30	Cluster 29	Cluster 28	Cluster 27	Cluster 26	Cluster 25	Cluster 24	Cluster 23	Cluster 22	Cluster 21	Cluster 20	Cluster 19	Cluster 18	
3520905	12/06/2020	Brazil	SP	Ipaussu/SP	3520905	0	0	1	3	0	20,03874	0	SES	TRUE	0	0	0	18423	0	0	0	0	0	0	0	0	239	0	3	Conglomerado 3	3520905	5	5	5	5	5	5	5	5	5	5	5	5	5	
3521002	12/06/2020	Brazil	SP	Iper�/SP	3521002	0	0	0	26	0	70,01858	0	SES	TRUE	0	0	0	18386	0	23	36	0	0	0	0	0	240	0	4	Conglomerado 4	3521002	8	8	8	8	8	8	8	8	8	8	8	8	8	
3521101	12/06/2020	Brazil	SP	Ipe�na/SP	3521101	0	0	0	8	0	106,01643	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	0	0	241	0	7	Conglomerado 7	3521101	22	22	22	22	22	22	22	22	22	22	22	22	22	
3521150	12/06/2020	Brazil	SP	Ipigu�/SP	3521150	0	2	1	7	37,09199	129,82196	0,28571	SES	TRUE	18395	0	0	18391	0	0	0	0	0	0	0	0	242	0	11	Conglomerado 11	3521150	52	52	52	52	52	52	52	52	52	52	52	52	52	
3521200	0	0	0	0	3521200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	10	3	Conglomerado 3	3521200	5	5	5	5	5	5	5	5	5	5	5	5	5	
3521309	12/06/2020	Brazil	SP	Ipu�/SP	3521309	0	1	0	38	6,09422	231,58023	0,02632	SES	TRUE	18419	0	0	18389	0	8	28	0	0	0	0	0	244	0	10	Conglomerado 10	3521309	33	33	33	33	33	33	33	33	33	33	33	33	33	
3521408	12/06/2020	Brazil	SP	Iracem�polis/SP	3521408	0	0	0	62	0	255,82835	0	SES	TRUE	0	0	0	18346	0	41	57	76	0	0	1	0	245	0	2	Conglomerado 2	3521408	2	2	2	2	2	2	2	2	2	2	2	2	2	
3521507	12/06/2020	Brazil	SP	Irapu�/SP	3521507	0	0	0	3	0	37,53284	0	SES	TRUE	0	0	0	18407	0	0	0	0	0	0	0	0	246	0	1	Conglomerado 1	3521507	1	1	1	1	1	1	1	1	1	1	1	1	1	
3521606	12/06/2020	Brazil	SP	Irapuru/SP	3521606	0	1	0	22	12,05691	265,25199	0,04545	SES	TRUE	18391	0	0	18388	0	24	0	0	0	0	0	0	247	0	0	Conglomerado 0	3521606	0	0	0	0	0	0	0	0	0	0	0	0	0	
3521705	12/06/2020	Brazil	SP	Itaber�/SP	3521705	0	0	0	1	0	5,69606	0	SES	TRUE	0	0	0	18396	0	0	0	0	0	0	0	0	248	0	3	Conglomerado 3	3521705	5	5	5	5	5	5	5	5	5	5	5	5	5	
3521804	12/06/2020	Brazil	SP	Ita�/SP	3521804	0	0	0	12	0	44,23963	0	SES	TRUE	0	0	0	18383	0	35	0	0	0	0	0	1	249	0	3	Conglomerado 3	3521804	5	5	5	5	5	5	5	5	5	5	5	5	5	
3521903	12/06/2020	Brazil	SP	Itajobi/SP	3521903	0	2	0	41	13,10444	268,64107	0,04878	SES	TRUE	18382	0	0	18377	0	13	43	0	0	0	0	0	250	0	11	Conglomerado 11	3521903	52	52	52	52	52	52	52	52	52	52	52	52	52	
3522000	12/06/2020	Brazil	SP	Itaju/SP	3522000	0	0	1	3	0	78,22686	0	SES	TRUE	0	0	0	18424	0	0	0	0	0	0	0	0	251	0	1	Conglomerado 1	3522000	1	1	1	1	1	1	1	1	1	1	1	1	1	
3522109	12/06/2020	Brazil	SP	Itanha�m/SP	3522109	0	13	0	101	12,76813	99,19855	0,12871	SES	TRUE	18372	27	26	18353	71	27	42	46	57	0	1	0	252	0	2	Conglomerado 2	3522109	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522158	12/06/2020	Brazil	SP	Ita�ca/SP	3522158	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	253	10	3	Conglomerado 3	3522158	5	5	5	5	5	5	5	5	5	5	5	5	5	
3522208	12/06/2020	Brazil	SP	Itapecerica da Serra/SP	3522208	1	51	13	664	29,02791	377,93196	0,07681	SES	TRUE	18355	32	20	18352	29	7	10	21	25	0	0	1	254	0	2	Conglomerado 2	3522208	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522307	12/06/2020	Brazil	SP	Itapetininga/SP	3522307	0	9	5	151	5,49112	92,12879	0,0596	SES	TRUE	18362	0	43	18357	53	22	31	41	46	0	0	1	255	0	2	Conglomerado 2	3522307	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522406	12/06/2020	Brazil	SP	Itapeva/SP	3522406	0	2	0	53	2,11968	56,17144	0,03774	SES	TRUE	18402	0	0	18361	0	20	47	57	0	0	0	1	256	0	2	Conglomerado 2	3522406	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522505	12/06/2020	Brazil	SP	Itapevi/SP	3522505	4	100	15	757	42,06984	318,46866	0,1321	SES	TRUE	18356	20	11	18351	29	7	16	22	26	0	0	1	257	0	2	Conglomerado 2	3522505	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522604	12/06/2020	Brazil	SP	Itapira/SP	3522604	0	6	0	82	8,02429	109,66525	0,07317	SES	TRUE	18368	0	54	18356	0	13	48	60	68	0	0	0	258	0	2	Conglomerado 2	3522604	2	2	2	2	2	2	2	2	2	2	2	2	2	
3522653	0	0	0	0	3522653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	19	3	Conglomerado 3	3522653	5	5	5	5	5	5	5	5	5	5	5	5	5	
3522703	12/06/2020	Brazil	SP	It�polis/SP	3522703	0	0	0	24	0	55,65863	0	SES	TRUE	0	0	0	18396	0	14	0	0	0	0	0	0	260	0	1	Conglomerado 1	3522703	1	1	1	1	1	1	1	1	1	1	1	1	1	
3522802	12/06/2020	Brazil	SP	Itaporanga/SP	3522802	0	0	0	3	0	19,80329	0	SES	TRUE	0	0	0	18404	0	0	0	0	0	0	0	1	261	0	3	Conglomerado 3	3522802	5	5	5	5	5	5	5	5	5	5	5	5	5	
3522901	12/06/2020	Brazil	SP	Itapu�/SP	3522901	0	1	1	19	7,14694	135,79188	0,05263	SES	TRUE	18403	0	0	18388	0	31	0	0	0	0	1	0	262	0	2	Conglomerado 2	3522901	2	2	2	2	2	2	2	2	2	2	2	2	2	
3523008	12/06/2020	Brazil	SP	Itapura/SP	3523008	0	1	0	5	20,3832	101,91602	0,2	SES	TRUE	18410	0	0	18388	0	0	0	0	0	0	0	0	263	0	0	Conglomerado 0	3523008	0	0	0	0	0	0	0	0	0	0	0	0	0	
3523107	12/06/2020	Brazil	SP	Itaquaquecetuba/SP	3523107	1	97	22	840	26,15817	226,52439	0,11548	SES	TRUE	18376	2	1	18352	28	4	11	21	25	0	0	0	264	0	2	Conglomerado 2	3523107	2	2	2	2	2	2	2	2	2	2	2	2	2	
3523206	12/06/2020	Brazil	SP	Itarar�/SP	3523206	0	0	1	5	0	9,9004	0	SES	TRUE	0	0	0	18354	0	0	0	0	0	0	0	0	265	0	3	Conglomerado 3	3523206	5	5	5	5	5	5	5	5	5	5	5	5	5	
3523305	12/06/2020	Brazil	SP	Itariri/SP	3523305	0	3	0	62	17,20578	355,58614	0,04839	SES	TRUE	18375	0	0	18375	0	14	28	40	0	0	1	0	266	0	2	Conglomerado 2	3523305	2	2	2	2	2	2	2	2	2	2	2	2	2	
3523404	12/06/2020	Brazil	SP	Itatiba/SP	3523404	1	4	3	110	3,30967	91,0159	0,03636	SES	TRUE	18359	0	0	18359	59	25	44	51	52	0	0	0	267	0	2	Conglomerado 2	3523404	2	2	2	2	2	2	2	2	2	2	2	2	2	
3523503	12/06/2020	Brazil	SP	Itatinga/SP	3523503	0	1	0	29	4,83162	140,11693	0,03448	SES	TRUE	18401	0	0	18361	0	51	61	0	0	0	0	1	268	0	2	Conglomerado 2	3523503	2	2	2	2	2	2	2	2	2	2	2	2	2	
3523602	12/06/2020	Brazil	SP	Itirapina/SP	3523602	0	0	3	15	0	82,61277	0	SES	TRUE	0	0	0	18376	0	38	0	0	0	0	1	0	269	0	7	Conglomerado 7	3523602	22	22	22	22	22	22	22	22	22	22	22	22	22	
3523701	12/06/2020	Brazil	SP	Itirapu�/SP	3523701	0	0	0	2	0	30,77397	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	0	0	270	0	1	Conglomerado 1	3523701	1	1	1	1	1	1	1	1	1	1	1	1	1	
3523800	12/06/2020	Brazil	SP	Itobi/SP	3523800	0	0	0	3	0	38,26043	0	SES	TRUE	0	0	0	18388	0	0	0	0	0	0	1	0	271	0	1	Conglomerado 1	3523800	1	1	1	1	1	1	1	1	1	1	1	1	1	
3523909	12/06/2020	Brazil	SP	Itu/SP	3523909	1	22	0	241	12,64811	138,55432	0,09129	SES	TRUE	18376	23	19	18354	52	26	36	43	45	0	0	1	272	0	2	Conglomerado 2	3523909	2	2	2	2	2	2	2	2	2	2	2	2	2	
3524006	12/06/2020	Brazil	SP	Itupeva/SP	3524006	0	6	1	94	9,7956	153,46438	0,06383	SES	TRUE	18375	0	43	18351	0	40	52	64	67	0	0	0	273	0	2	Conglomerado 2	3524006	2	2	2	2	2	2	2	2	2	2	2	2	2	
3524105	12/06/2020	Brazil	SP	Ituverava/SP	3524105	0	0	0	8	0	19,12777	0	SES	TRUE	0	0	0	18379	0	0	0	0	0	0	0	1	274	0	10	Conglomerado 10	3524105	33	33	33	33	33	33	33	33	33	33	33	33	33	
3524204	12/06/2020	Brazil	SP	Jaborandi/SP	3524204	0	1	1	22	14,4321	317,50613	0,04545	SES	TRUE	18396	0	0	18374	0	27	0	0	0	0	0	0	275	0	11	Conglomerado 11	3524204	52	52	52	52	52	52	52	52	52	52	52	52	52	
3524303	12/06/2020	Brazil	SP	Jaboticabal/SP	3524303	0	6	0	54	7,76568	69,89115	0,11111	SES	TRUE	18355	0	31	18355	0	20	50	68	0	0	1	0	276	0	11	Conglomerado 11	3524303	52	52	52	52	52	52	52	52	52	52	52	52	52	
3524402	12/06/2020	Brazil	SP	Jacare�/SP	3524402	4	19	10	357	8,1314	152,78479	0,05322	SES	TRUE	18375	41	26	18360	42	9	16	30	37	0	0	1	277	0	2	Conglomerado 2	3524402	2	2	2	2	2	2	2	2	2	2	2	2	2	
3524501	12/06/2020	Brazil	SP	Jaci/SP	3524501	0	2	0	80	28,30055	1132,02207	0,025	SES	TRUE	18393	0	0	18361	0	19	35	35	35	0	1	0	278	0	11	Conglomerado 11	3524501	52	52	52	52	52	52	52	52	52	52	52	52	52	
3524600	12/06/2020	Brazil	SP	Jacupiranga/SP	3524600	0	2	0	19	11,19445	106,34725	0,10526	SES	TRUE	18408	0	0	18383	0	21	0	0	0	0	0	1	279	0	2	Conglomerado 2	3524600	2	2	2	2	2	2	2	2	2	2	2	2	2	
3524709	12/06/2020	Brazil	SP	Jaguari�na/SP	3524709	0	4	4	88	6,95797	153,07542	0,04545	SES	TRUE	18414	0	0	18339	0	44	57	69	80	0	0	0	280	0	2	Conglomerado 2	3524709	2	2	2	2	2	2	2	2	2	2	2	2	2	
3524808	12/06/2020	Brazil	SP	Jales/SP	3524808	0	0	9	70	0	142,54587	0	SES	TRUE	0	0	0	18360	0	47	52	61	0	0	0	0	281	0	1	Conglomerado 1	3524808	1	1	1	1	1	1	1	1	1	1	1	1	1	
3524907	12/06/2020	Brazil	SP	Jambeiro/SP	3524907	0	1	0	10	15,14693	151,46925	0,1	SES	TRUE	18402	0	0	18388	0	36	0	0	0	0	0	0	282	0	2	Conglomerado 2	3524907	2	2	2	2	2	2	2	2	2	2	2	2	2	
3525003	12/06/2020	Brazil	SP	Jandira/SP	3525003	0	20	14	346	16,00807	276,93958	0,0578	SES	TRUE	18367	38	16	18351	40	17	26	33	37	0	0	1	283	0	2	Conglomerado 2	3525003	2	2	2	2	2	2	2	2	2	2	2	2	2	
3525102	12/06/2020	Brazil	SP	Jardin�polis/SP	3525102	0	4	3	57	9,01307	128,43623	0,07018	SES	TRUE	18381	0	0	18364	0	31	42	60	0	0	0	1	284	0	11	Conglomerado 11	3525102	52	52	52	52	52	52	52	52	52	52	52	52	52	
3525201	12/06/2020	Brazil	SP	Jarinu/SP	3525201	1	11	0	59	36,61297	196,37864	0,18644	SES	TRUE	18376	47	28	18376	0	22	34	43	0	0	0	0	285	0	2	Conglomerado 2	3525201	2	2	2	2	2	2	2	2	2	2	2	2	2	
3525300	12/06/2020	Brazil	SP	Ja�/SP	3525300	1	9	7	279	5,98994	185,68804	0,03226	SES	TRUE	18390	0	14	18354	44	24	30	36	41	0	1	0	286	0	2	Conglomerado 2	3525300	2	2	2	2	2	2	2	2	2	2	2	2	2	
3525409	0	0	0	0	3525409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	11	10	Conglomerado 10	3525409	33	33	33	33	33	33	33	33	33	33	33	33	33	
3525508	12/06/2020	Brazil	SP	Joan�polis/SP	3525508	0	0	0	4	0	30,25719	0	SES	TRUE	0	0	0	18360	0	0	0	0	0	0	0	0	288	0	17	Conglomerado 17	3525508	216	216	216	216	216	216	216	216	216	216	216	216	216	
3525607	12/06/2020	Brazil	SP	Jo�o Ramalho/SP	3525607	0	0	0	3	0	66,32766	0	SES	TRUE	0	0	0	18417	0	0	0	0	0	0	0	0	289	0	5	Conglomerado 5	3525607	9	9	9	9	9	9	9	9	9	9	9	9	9	
3525706	12/06/2020	Brazil	SP	Jos� Bonif�cio/SP	3525706	0	1	0	41	2,70161	110,76591	0,02439	SES	TRUE	18394	0	0	18356	0	46	65	0	0	0	1	0	290	0	11	Conglomerado 11	3525706	52	52	52	52	52	52	52	52	52	52	52	52	52	
3525805	12/06/2020	Brazil	SP	J�lio Mesquita/SP	3525805	0	0	0	1	0	20,93802	0	SES	TRUE	0	0	0	18418	0	0	0	0	0	0	0	0	291	0	1	Conglomerado 1	3525805	1	1	1	1	1	1	1	1	1	1	1	1	1	
3525854	0	0	0	0	3525854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	12	Conglomerado 12	3525854	119	119	119	119	119	119	119	119	119	119	119	119	119	
3525904	12/06/2020	Brazil	SP	Jundia�/SP	3525904	4	101	84	1928	24,1072	460,18493	0,05239	SES	TRUE	18360	15	12	18346	36	14	22	26	31	0	0	1	293	0	2	Conglomerado 2	3525904	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526001	12/06/2020	Brazil	SP	Junqueir�polis/SP	3526001	0	1	1	27	4,83582	130,56724	0,03704	SES	TRUE	18397	0	0	18370	0	20	39	0	0	0	0	0	294	0	0	Conglomerado 0	3526001	0	0	0	0	0	0	0	0	0	0	0	0	0	
3526100	12/06/2020	Brazil	SP	Juqui�/SP	3526100	0	0	1	18	0	95,68361	0	SES	TRUE	0	0	0	18376	0	35	0	0	0	0	0	1	295	0	18	Conglomerado 18	3526100	231	231	231	231	231	231	231	231	231	231	231	231	231	
3526209	12/06/2020	Brazil	SP	Juquitiba/SP	3526209	0	4	2	66	12,72103	209,89696	0,06061	SES	TRUE	18369	0	0	18369	0	27	41	53	0	0	0	1	296	0	2	Conglomerado 2	3526209	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526308	0	0	0	0	3526308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	9	Conglomerado 9	3526308	27	27	27	27	27	27	27	27	27	27	27	27	27	
3526407	12/06/2020	Brazil	SP	Laranjal Paulista/SP	3526407	0	2	0	33	7,01361	115,72451	0,06061	SES	TRUE	18360	0	0	18360	0	44	52	0	0	0	0	0	298	0	2	Conglomerado 2	3526407	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526506	12/06/2020	Brazil	SP	Lav�nia/SP	3526506	0	0	0	2	0	16,69449	0	SES	TRUE	0	0	0	18390	0	0	0	0	0	0	0	0	299	0	1	Conglomerado 1	3526506	1	1	1	1	1	1	1	1	1	1	1	1	1	
3526605	12/06/2020	Brazil	SP	Lavrinhas/SP	3526605	0	1	0	8	13,7741	110,19284	0,125	SES	TRUE	18376	0	0	18376	0	0	0	0	0	0	0	1	300	0	2	Conglomerado 2	3526605	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526704	12/06/2020	Brazil	SP	Leme/SP	3526704	0	6	1	67	5,80321	64,80255	0,08955	SES	TRUE	18366	0	50	18366	0	22	46	56	0	0	0	1	301	0	2	Conglomerado 2	3526704	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526803	12/06/2020	Brazil	SP	Len��is Paulista/SP	3526803	1	11	63	516	16,07435	754,0332	0,02132	SES	TRUE	18377	43	33	18352	51	37	42	44	46	0	0	0	302	0	2	Conglomerado 2	3526803	2	2	2	2	2	2	2	2	2	2	2	2	2	
3526902	12/06/2020	Brazil	SP	Limeira/SP	3526902	0	14	29	308	4,57346	100,61611	0,04545	SES	TRUE	18367	48	47	18353	56	20	27	36	48	0	0	1	303	0	2	Conglomerado 2	3526902	2	2	2	2	2	2	2	2	2	2	2	2	2	
3527009	12/06/2020	Brazil	SP	Lind�ia/SP	3527009	0	0	0	4	0	50,12531	0	SES	TRUE	0	0	0	18380	0	0	0	0	0	0	0	0	304	0	17	Conglomerado 17	3527009	216	216	216	216	216	216	216	216	216	216	216	216	216	
3527108	12/06/2020	Brazil	SP	Lins/SP	3527108	0	6	1	52	7,69103	66,65556	0,11538	SES	TRUE	18366	0	29	18366	0	10	29	57	0	0	1	0	305	0	6	Conglomerado 6	3527108	16	16	16	16	16	16	16	16	16	16	16	16	16	
3527207	12/06/2020	Brazil	SP	Lorena/SP	3527207	0	4	3	73	4,50928	82,29432	0,05479	SES	TRUE	18391	0	0	18367	0	24	34	49	0	0	0	1	306	0	2	Conglomerado 2	3527207	2	2	2	2	2	2	2	2	2	2	2	2	2	
3527256	0	0	0	0	3527256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	12	1	Conglomerado 1	3527256	1	1	1	1	1	1	1	1	1	1	1	1	1	
3527306	12/06/2020	Brazil	SP	Louveira/SP	3527306	0	4	2	101	8,18247	206,60734	0,0396	SES	TRUE	18383	0	0	18347	78	34	45	63	71	0	0	1	308	0	2	Conglomerado 2	3527306	2	2	2	2	2	2	2	2	2	2	2	2	2	
3527405	12/06/2020	Brazil	SP	Luc�lia/SP	3527405	0	5	0	33	22,99168	151,74507	0,15152	SES	TRUE	18375	0	34	18375	0	12	27	0	0	0	1	0	309	0	0	Conglomerado 0	3527405	0	0	0	0	0	0	0	0	0	0	0	0	0	
3527504	0	0	0	0	3527504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	7	1	Conglomerado 1	3527504	1	1	1	1	1	1	1	1	1	1	1	1	1	
3527603	12/06/2020	Brazil	SP	Lu�s Ant�nio/SP	3527603	0	0	0	14	0	93,66428	0	SES	TRUE	0	0	0	18394	0	29	0	0	0	0	0	0	311	0	1	Conglomerado 1	3527603	1	1	1	1	1	1	1	1	1	1	1	1	1	
3527702	12/06/2020	Brazil	SP	Luizi�nia/SP	3527702	0	0	0	1	0	17,27116	0	SES	TRUE	0	0	0	18419	0	0	0	0	0	0	1	0	312	0	1	Conglomerado 1	3527702	1	1	1	1	1	1	1	1	1	1	1	1	1	
3527801	0	0	0	0	3527801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	313	1	1	Conglomerado 1	3527801	1	1	1	1	1	1	1	1	1	1	1	1	1	
3527900	12/06/2020	Brazil	SP	Lut�cia/SP	3527900	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	314	13	1	Conglomerado 1	3527900	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528007	12/06/2020	Brazil	SP	Macatuba/SP	3528007	0	1	5	88	5,82649	512,73087	0,01136	SES	TRUE	18401	0	0	18365	0	40	47	53	58	0	0	0	315	0	2	Conglomerado 2	3528007	2	2	2	2	2	2	2	2	2	2	2	2	2	
3528106	12/06/2020	Brazil	SP	Macaubal/SP	3528106	0	1	0	13	12,31527	160,09852	0,07692	SES	TRUE	18422	0	0	18403	0	19	0	0	0	0	0	0	316	0	14	Conglomerado 14	3528106	191	191	191	191	191	191	191	191	191	191	191	191	191	
3528205	12/06/2020	Brazil	SP	Maced�nia/SP	3528205	0	0	0	1	0	27,04164	0	SES	TRUE	0	0	0	18367	0	0	0	0	0	0	0	0	317	0	1	Conglomerado 1	3528205	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528304	12/06/2020	Brazil	SP	Magda/SP	3528304	0	0	0	14	0	448,86181	0	SES	TRUE	0	0	0	18397	0	20	0	0	0	1	0	0	318	0	1	Conglomerado 1	3528304	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528403	12/06/2020	Brazil	SP	Mairinque/SP	3528403	0	3	4	59	6,36267	125,13256	0,05085	SES	TRUE	18396	0	0	18366	0	25	35	56	0	0	0	1	319	0	2	Conglomerado 2	3528403	2	2	2	2	2	2	2	2	2	2	2	2	2	
3528502	12/06/2020	Brazil	SP	Mairipor�/SP	3528502	0	21	0	153	20,96248	152,72662	0,13725	SES	TRUE	18356	53	35	18347	57	22	34	44	49	0	0	1	320	0	2	Conglomerado 2	3528502	2	2	2	2	2	2	2	2	2	2	2	2	2	
3528601	12/06/2020	Brazil	SP	Manduri/SP	3528601	0	0	0	7	0	71,09486	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	0	0	321	0	3	Conglomerado 3	3528601	5	5	5	5	5	5	5	5	5	5	5	5	5	
3528700	0	0	0	0	3528700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	322	0	1	Conglomerado 1	3528700	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528809	0	0	0	0	3528809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	323	4	1	Conglomerado 1	3528809	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528858	12/06/2020	Brazil	SP	Marapoama/SP	3528858	0	0	0	1	0	32,99241	0	SES	TRUE	0	0	0	18388	0	0	0	0	0	0	0	0	324	0	1	Conglomerado 1	3528858	1	1	1	1	1	1	1	1	1	1	1	1	1	
3528908	12/06/2020	Brazil	SP	Mari�polis/SP	3528908	0	0	0	1	0	24,4858	0	SES	TRUE	0	0	0	18411	0	0	0	0	0	0	1	0	325	0	1	Conglomerado 1	3528908	1	1	1	1	1	1	1	1	1	1	1	1	1	
3529005	12/06/2020	Brazil	SP	Mar�lia/SP	3529005	0	4	4	152	1,67447	63,62974	0,02632	SES	TRUE	18367	0	0	18355	68	26	42	57	62	0	1	0	326	0	6	Conglomerado 6	3529005	16	16	16	16	16	16	16	16	16	16	16	16	16	
3529104	12/06/2020	Brazil	SP	Marin�polis/SP	3529104	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	327	0	1	Conglomerado 1	3529104	1	1	1	1	1	1	1	1	1	1	1	1	1	
3529203	12/06/2020	Brazil	SP	Martin�polis/SP	3529203	0	1	0	9	3,77915	34,01232	0,11111	SES	TRUE	18397	0	0	18376	0	0	0	0	0	0	0	1	328	0	5	Conglomerado 5	3529203	9	9	9	9	9	9	9	9	9	9	9	9	9	
3529302	12/06/2020	Brazil	SP	Mat�o/SP	3529302	0	1	0	25	1,20236	30,05892	0,04	SES	TRUE	18422	0	0	18352	0	44	63	0	0	0	1	0	329	0	2	Conglomerado 2	3529302	2	2	2	2	2	2	2	2	2	2	2	2	2	
3529401	12/06/2020	Brazil	SP	Mau�/SP	3529401	8	112	83	1580	23,68305	334,10021	0,07089	SES	TRUE	18366	13	10	18337	37	18	22	28	32	0	0	0	330	0	2	Conglomerado 2	3529401	2	2	2	2	2	2	2	2	2	2	2	2	2	
3529500	12/06/2020	Brazil	SP	Mendon�a/SP	3529500	0	1	2	12	18,21494	218,57923	0,08333	SES	TRUE	18417	0	0	18397	0	27	0	0	0	0	0	0	331	0	11	Conglomerado 11	3529500	52	52	52	52	52	52	52	52	52	52	52	52	52	
3529609	12/06/2020	Brazil	SP	Meridiano/SP	3529609	0	0	0	1	0	26,06882	0	SES	TRUE	0	0	0	18390	0	0	0	0	0	0	0	0	332	0	1	Conglomerado 1	3529609	1	1	1	1	1	1	1	1	1	1	1	1	1	
3529658	0	0	0	0	3529658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	14	1	Conglomerado 1	3529658	1	1	1	1	1	1	1	1	1	1	1	1	1	
3529708	12/06/2020	Brazil	SP	Miguel�polis/SP	3529708	0	0	0	7	0	31,49465	0	SES	TRUE	0	0	0	18372	0	0	0	0	0	0	0	0	334	0	10	Conglomerado 10	3529708	33	33	33	33	33	33	33	33	33	33	33	33	33	
3529807	12/06/2020	Brazil	SP	Mineiros do Tiet�/SP	3529807	0	1	2	22	7,74713	170,43694	0,04545	SES	TRUE	18369	0	0	18369	0	34	0	0	0	0	0	0	335	0	2	Conglomerado 2	3529807	2	2	2	2	2	2	2	2	2	2	2	2	2	
3529906	12/06/2020	Brazil	SP	Miracatu/SP	3529906	0	5	0	53	25,27934	267,96097	0,09434	SES	TRUE	18377	0	45	18375	0	15	31	47	0	0	0	1	336	0	2	Conglomerado 2	3529906	2	2	2	2	2	2	2	2	2	2	2	2	2	
3530003	0	0	0	0	3530003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	2	1	Conglomerado 1	3530003	1	1	1	1	1	1	1	1	1	1	1	1	1	
3530102	12/06/2020	Brazil	SP	Mirand�polis/SP	3530102	0	4	1	41	13,52997	138,68218	0,09756	SES	TRUE	18376	0	0	18372	0	16	25	0	0	0	0	0	338	0	0	Conglomerado 0	3530102	0	0	0	0	0	0	0	0	0	0	0	0	0	
3530201	12/06/2020	Brazil	SP	Mirante do Paranapanema/SP	3530201	0	0	0	5	0	27,38376	0	SES	TRUE	0	0	0	18408	0	0	0	0	0	0	1	0	339	0	1	Conglomerado 1	3530201	1	1	1	1	1	1	1	1	1	1	1	1	1	
3530300	12/06/2020	Brazil	SP	Mirassol/SP	3530300	0	2	1	51	3,34314	85,25007	0,03922	SES	TRUE	18396	0	0	18358	0	31	55	66	0	0	1	0	340	0	11	Conglomerado 11	3530300	52	52	52	52	52	52	52	52	52	52	52	52	52	
3530409	12/06/2020	Brazil	SP	Mirassol�ndia/SP	3530409	0	0	0	2	0	41,05933	0	SES	TRUE	0	0	0	18420	0	0	0	0	0	0	0	0	341	0	1	Conglomerado 1	3530409	1	1	1	1	1	1	1	1	1	1	1	1	1	
3530508	12/06/2020	Brazil	SP	Mococa/SP	3530508	0	3	0	58	4,35508	84,1983	0,05172	SES	TRUE	18361	0	0	18360	0	31	50	55	0	0	0	0	342	0	1	Conglomerado 1	3530508	98	98	98	98	98	98	98	98	1	1	1	1	1	
3530607	12/06/2020	Brazil	SP	Mogi das Cruzes/SP	3530607	-1	119	31	1368	26,69107	306,83516	0,08699	SES	TRUE	18355	23	11	18341	28	11	18	21	26	0	0	0	343	0	2	Conglomerado 2	3530607	2	2	2	2	2	2	2	2	2	2	2	2	2	
